노드ID,노드순번,노드유형,노드명,노드설명,좌표X,좌표Y,맵핑좌표X,맵핑좌표Y,지역ID,정류장번호,사용여부,표준코드여부(1:표준/0:비표준)
100000150,1,0.0,구기동현대빌라,구기동현대빌라,126.956622,37.609682,126.956595676,37.609642432,,1246.0,1,1
100000151,1,0.0,광장시장,광장시장,126.997743795,37.569470801,126.997838431,37.5695021129,,1247.0,1,1
100000153,1,4.0,서울특별시재향군인회관,,126.997478788,37.5725807445,126.997571033,37.5725842353,,1249.0,1,0
100000154,1,0.0,서울역사박물관,,126.972131808,37.5699003386,126.972142797,37.5700297892,,1250.0,1,1
100000155,1,0.0,청계3가.관수교,청계3가.관수교,126.99377937,37.5686887917,126.993789339,37.5686091615,11110615,1251.0,1,1
100000156,1,0.0,청계6가.버들다리,청계6가.버들다리,127.008037707,37.5699303868,127.008044223,37.5698382937,11110630,1252.0,1,1
100000157,1,0.0,청계7가.맑은내다리,청계7가.맑은내다리,127.013093,37.57004,127.012956865,37.5699186017,11110670,1253.0,1,1
113000129,1,3.0,합정역,,126.915307152,37.5502177028,126.915174072,37.5503342169,11440660,14220.0,1,0
113000133,1,3.0,홍대입구역,홍대입구역,126.923044,37.556562,126.923257296,37.5565612291,,14224.0,1,1
113000135,1,0.0,연남동,연남동,126.927541022,37.5625221708,126.927588452,37.5625008859,11440710,14226.0,1,1
116000203,1,0.0,동양빌라,동양빌라,126.831304,37.49532,126.83143249,37.4953594919,,17299.0,1,1
116000043,1,0.0,디지털단지오거리,디지털단지오거리,126.890398,37.479933,126.890762001,37.4801397653,,17129.0,1,1
219000317,1,0.0,탄현큰마을.쌍용아파트,대림현대아파트,126.764048241,37.6990579885,126.764048241,37.6990579885,41287510,36606.0,1,1
219000295,1,0.0,탄현큰마을.쌍용아파트,대림현대아파트,126.763188792,37.6993157801,126.763188792,37.6993157801,41287510,36607.0,1,1
219000248,1,0.0,동국대병원사거리,동국대병원사거리,126.806179585,37.6731346205,126.806179585,37.6731346205,41285510,36609.0,1,1
119000115,1,0.0,신대방역,신대방역,126.911743,37.487413,126.912253936,37.4875519861,,20208.0,1,1
119000116,1,0.0,동작상떼빌아파트,동작상떼빌아파트,126.907102822,37.488253739,126.907169492,37.488325646,,20209.0,1,1
106000111,1,0.0,용마폭포공원,용마폭포공원,127.088741987,37.5756922268,127.088666949,37.5757342052,11260570,7206.0,1,1
106000112,1,0.0,용마폭포공원,용마폭포공원,127.088547533,37.5759266564,127.088647921,37.5758714821,11260540,7207.0,1,1
106000113,1,0.0,용마산역,용마산역,127.086670856,37.5733815658,127.086609286,37.5734134171,11260540,7208.0,1,1
106000115,1,0.0,용마산하늘채아파트,용마산하늘채아파트,127.086306987,37.5710236763,127.086169367,37.5710226938,,7210.0,1,1
106000116,1,0.0,용마산하늘채아파트,용마산하늘채아파트,127.086019706,37.5712581697,127.086058149,37.5712584642,,7211.0,1,1
106000117,1,0.0,묵동구길,묵동구길,127.079055474,37.6155190845,127.078935664,37.6155720778,11260620,7212.0,1,1
111000245,1,0.0,숭실고입구,숭실고입구,126.906391,37.591947,126.906164778,37.5918180086,,12335.0,1,1
210000187,1,0.0,부인초교,부인초교,126.747768166,37.4897764537,126.747768166,37.4897764537,41195632,46102.0,1,1
210000214,1,0.0,부인초교,부인초교,126.748065972,37.4898573754,126.748065972,37.4898573754,41195631,46103.0,1,1
210000246,1,0.0,자동차매매단지,상동기점,126.747558017,37.4887843952,126.747558017,37.4887843952,41195632,46104.0,1,1
210000074,1,0.0,상1동행정복지센터,상1동주민센터,126.752934078,37.4916248516,126.752934078,37.4916248516,41195631,46105.0,1,1
210000084,1,0.0,부인중학교,부인중학교,126.750077449,37.4914762811,126.750077449,37.4914762811,41195631,46108.0,1,1
210000073,1,0.0,부인중학교,부인중학교,126.749869334,37.4916453968,126.749869334,37.4916453968,41195631,46109.0,1,1
210000083,1,0.0,상1동행정복지센터,상1동주민센터,126.752244809,37.4914519387,126.752244809,37.4914519387,41195631,46110.0,1,1
210000258,1,0.0,상도중학교,상도중학교,126.759962018,37.4935227156,126.759962018,37.4935227156,41199560,46601.0,1,1
210000047,1,0.0,상도중학교,상도중학교,126.759534392,37.4933833964,126.759534392,37.4933833964,41195630,46602.0,1,1
210000286,1,0.0,꿈동산.사랑마을,사랑마을꿈동산,126.756669665,37.4939574747,126.756669665,37.4939574747,41195630,46603.0,1,1
210000048,1,0.0,꿈동산.사랑마을,사랑마을꿈동산,126.757484568,37.4936787973,126.757484568,37.4936787973,41195630,46604.0,1,1
210000086,1,0.0,복사골문화센터.부천시청소년센,복사골문화센터,126.753830412,37.4941588084,126.753830412,37.4941588084,41195631,46605.0,1,1
210000070,1,0.0,복사골문화센터.반달마을,복사골문화센터,126.752876772,37.4940050462,126.752876772,37.4940050462,41195631,46606.0,1,1
210000071,1,0.0,한아름마을.반달마을,반달마을,126.74993965,37.4940421649,126.74993965,37.4940421649,41195631,46607.0,1,1
210000285,1,0.0,반달마을.법원.검찰청,반달마을입구,126.75452436,37.4929167514,126.75452436,37.4929167514,41195631,46611.0,1,1
210000235,1,0.0,복사골마을,복사골아파트,126.7670854,37.4943451947,126.7670854,37.4943451947,41195620,46615.0,1,1
210000320,1,0.0,복사골마을,복사골아파트,126.767344175,37.4943475421,126.767344175,37.4943475421,41195620,46616.0,1,1
210000052,1,0.0,그린타운상가.무지개마을,중동그린타운,126.767663912,37.497145244,126.767663912,37.497145244,41195621,46617.0,1,1
210000220,1,0.0,그린타운상가.무지개마을,중동그린타운,126.768024458,37.4974496714,126.768024458,37.4974496714,41195622,46618.0,1,1
210000053,1,0.0,중앙공원.미리내마을,중1동중앙공원,126.768153078,37.4997296921,126.768153078,37.4997296921,41195621,46619.0,1,1
210000219,1,0.0,중앙공원.미리내마을,중1동중앙공원,126.76850321,37.4998835691,126.76850321,37.4998835691,41195621,46620.0,1,1
210000321,1,0.0,상동시장.중동시장,상동시장,126.764446375,37.4926968043,126.764446375,37.4926968043,41195630,46621.0,1,1
210000233,1,0.0,중동시장.상동시장,상동시장,126.764351954,37.4928828211,126.764351954,37.4928828211,41195620,46622.0,1,1
210000232,1,0.0,상지초등학교,상지초등학교,126.761575551,37.4933134624,126.761575551,37.4933134624,,46633.0,1,1
210000439,1,0.0,상지초등학교,상지초등학교,126.761378783,37.4931460599,126.761378783,37.4931460599,41195630,46634.0,1,1
210000188,1,0.0,목련마을,부인중학교,126.747805953,37.4926576161,126.747805953,37.4926576161,,46725.0,1,1
209000027,1,0.0,농수산물시장.포일단지입구,농수산물도매시장,126.9720963,37.3830314297,126.9720963,37.3830314297,,56058.0,1,1
209000093,1,0.0,안양우편물류센터,안양우편물류센터,126.947022518,37.3882828203,126.947022518,37.3882828203,41173580,56059.0,1,1
209000118,1,0.0,효성티앤씨.진영레미콘,주식회사효성,126.943332175,37.3849829906,126.943332175,37.3849829906,,56060.0,1,1
209000119,1,0.0,효성티앤씨.진영레미콘,주식회사효성,126.942970709,37.3851089681,126.942970709,37.3851089681,,56061.0,1,1
208000082,1,0.0,미도아파트.메트로병원,미도아파트.메트로병원,126.938922213,37.3783575566,126.938922213,37.3783575566,,56062.0,1,1
209000110,1,0.0,안양우편물류센터,안양우편물류센터,126.947227806,37.3880730452,126.947227806,37.3880730452,41173580,56063.0,1,1
209000006,1,0.0,호계사거리,호계사거리,126.959343078,37.370367011,126.959343078,37.370367011,41173580,56070.0,1,1
209000005,1,0.0,평촌센텀퍼스트,호계소방파출소덕현마을,126.962457767,37.3715732668,126.962457767,37.3715732668,41173580,56071.0,1,1
209000014,1,0.0,안양남초등학교,안양남초등학교,126.970279179,37.3789917618,126.970279179,37.3789917618,41173580,56073.0,1,1
108000187,1,0.0,삼각산동삼각산아이원아파트후문,,127.018831249,37.616347829,127.018848339,37.6163623103,11305565,9275.0,1,1
108000189,1,0.0,롯데백화점미아점,롯데백화점미아점,127.030756174,37.614709413,127.030862,37.614651,,9277.0,1,1
108000190,1,0.0,우이동주민센터입구,우이동주민센터입구,127.012358095,37.6476640054,127.012319976,37.6477571686,11305640,9278.0,1,1
108000192,1,0.0,솔샘터널,솔샘터널,127.009213,37.618743,127.008878749,37.6188283554,11305531,9283.0,1,1
108000193,1,0.0,우이동도선사입구,우이동도선사입구,127.012956,37.662789,127.012614,37.663195,,9286.0,1,1
108000194,1,0.0,우이동차고지기점,우이동종점,127.011738,37.663032,127.011743036,37.6630201389,,9289.0,1,1
108000195,1,0.0,한성운수종점,한성운수종점,127.035297,37.634618,127.035367647,37.6346979957,,9290.0,1,1
108000196,1,0.0,화계사입구.종점,화계사입구.종점,127.013707,37.632628,127.013619876,37.6329076239,,9291.0,1,1
108000197,1,0.0,SK아파트벽산아파트상가,SK아파트벽산아파트상가,127.011422325,37.6199801498,127.01137449,37.6200376966,11305531,9292.0,1,1
108000199,1,0.0,우이동차고지종점,우이동차고지종점,127.012147,37.663129,127.012147778,37.6631271076,,9294.0,1,1
108000200,1,0.0,삼각산동삼각산아이원아파트정문,삼각산동삼각산아이원아파트정문,127.016688001,37.6161778465,127.016718263,37.6162550159,11140540,9295.0,1,1
102000146,1,0.0,효창동주민센터.금양초등학교,,126.962233668,37.5416239572,126.962157676,37.5416230489,,3240.0,1,1
102000147,1,0.0,금양초등학교,,126.962009,37.541299,126.961952714,37.5412587549,,3241.0,1,1
102000148,1,0.0,효창공원역,효창공원역,126.961037866,37.5387860159,126.960978147,37.5388078417,11170590,3242.0,1,1
102000149,1,0.0,도원삼성래미안아파트,도원삼성래미안아파트,126.957433866,37.539776803,126.957405719,37.5397213437,,3243.0,1,1
102000150,1,0.0,도원삼성래미안아파트,도원삼성래미안아파트,126.957210314,37.5396254142,126.957245805,37.5396970483,11170590,3244.0,1,1
102000151,1,0.0,중앙하이츠빌라앞,중앙하이츠빌라앞,126.960035,37.538013,126.960045219,37.5380567997,,3245.0,1,1
102000152,1,0.0,중앙하이츠빌라앞,중앙하이츠빌라앞,126.959878,37.537972,126.960029007,37.5378727079,11170590,3246.0,1,1
102000153,1,0.0,용문시장,용문시장,126.960969,37.536348,126.960734871,37.5366304221,11170590,3247.0,1,1
102000154,1,0.0,용문시장,용문시장,126.961359557,37.5359792047,126.961272233,37.5359466913,11170560,3248.0,1,1
102000155,1,0.0,용산전자상가입구,용산전자상가입구,126.962222515,37.5345701678,126.962131521,37.5345347674,11170600,3249.0,1,1
102000156,1,0.0,용산전자상가입구,용산전자상가입구,126.961938,37.534658,126.962043389,37.5344828174,11170600,3250.0,1,1
102000157,1,0.0,신용산지하차도,신용산지하차도,126.963668181,37.5328348806,126.96394183,37.5327298626,,3251.0,1,1
102000158,1,0.0,신용산지하차도,신용산지하차도,126.963882,37.53259,126.963900286,37.5326572802,,3252.0,1,1
100000008,1,0.0,경기상고,경기상고,126.96977011,37.5871907861,126.969670114,37.5871710777,11110510,1103.0,1,1
100000009,1,0.0,경복고교,경복고교,126.970884,37.58516,126.971043713,37.5851124767,,1104.0,1,1
102000109,1,0.0,용산중고,용산중고,126.978225,37.547205,126.978268188,37.5467762865,,3203.0,1,0
102000111,1,0.0,용산중고,용산중고,126.977563,37.54574,126.977409816,37.5457547745,,3205.0,1,1
109000196,1,0.0,북서울농협창동지점,북서울농협창동지점,127.04149,37.634107,127.041155245,37.6339525315,,10284.0,1,1
209000066,1,0.0,부림중.부안초.한가람단지,부림중학교,126.955478675,37.3975080066,126.955478675,37.3975080066,41173550,56047.0,1,1
209000064,1,0.0,한가람삼성아파트,한가람삼성아파트,126.956462171,37.4000391469,126.956462171,37.4000391469,41173550,56048.0,1,1
209000065,1,0.0,공작마을럭키아파트,공작럭키아파트,126.956910522,37.4002309015,126.956910522,37.4002309015,41173550,56049.0,1,1
209000063,1,0.0,부림중.부안초.한가람단지,부림중학교,126.955493549,37.3977462028,126.955493549,37.3977462028,41173550,56050.0,1,1
209000114,1,0.0,민백마을,민백마을,126.97304648,37.3873744261,126.97304648,37.3873744261,41173570,56052.0,1,1
209000028,1,0.0,민백마을,민백마을,126.972446294,37.3870308582,126.972446294,37.3870308582,41173570,56056.0,1,1
219000316,1,0.0,탄현큰마을.동성아파트,탄현마을8단지,126.765648713,37.6985836372,126.765648713,37.6985836372,41287510,36025.0,1,1
219000186,1,0.0,탄현마을6.7단지,현대.한신아파트,126.769428436,37.6974738184,126.769428436,37.6974738184,41287510,36026.0,1,1
219000299,1,0.0,탄현서광아파트,서광아파트,126.763075912,37.6894578249,126.763075912,37.6894578249,41287510,36028.0,1,1
219000298,1,0.0,탄현동문아파트,탄현2지구에이스.동문아파트,126.76701611,37.6900206022,126.76701611,37.6900206022,41287510,36029.0,1,1
114000254,1,0.0,양명초등학교,양명초등학교,126.857243,37.516086,126.85731377,37.515654146,11470620,15359.0,1,1
114000255,1,0.0,신목동역.서울지방식품의약품안전청,신목동역.서울지방식품의약품안전청,126.883358282,37.5436358,126.883332273,37.5436375031,,15360.0,1,0
219000247,1,0.0,은행마을3단지.일산자이센트리지,고양고은공단,126.807713194,37.6715515649,126.807713194,37.6715515649,41285510,36611.0,1,1
219000034,1,0.0,식사동,식사동,126.809980132,37.6690346353,126.809980132,37.6690346353,41285510,36613.0,1,1
219000246,1,0.0,식사오거리,식사오거리,126.812697117,37.666567701,126.812697117,37.666567701,41285510,36615.0,1,1
219000245,1,0.0,식사오거리,식사오거리,126.813297179,37.6665677011,126.813297179,37.6665677011,41285510,36616.0,1,1
107000161,1,0.0,길음뉴타운데시앙.정릉동아아파트,,127.015123,37.60641,127.015142933,37.6064926321,,8256.0,1,1
106000286,1,0.0,먹골역입구,먹골역입구,127.07589,37.611487,127.07586698,37.6116919254,11260630,7384.0,1,1
106000287,1,0.0,묵2동주민센터,묵2동주민센터,127.076035468,37.6098946925,127.076114692,37.6099041891,11260630,7385.0,1,1
169000085,1,1.0,용진주택,용진주택,126.504304788,37.7371326388,126.504304788,37.7371326388,,43085.0,1,1
274121334,1,6.0,청계산(경유),청계산(출),127.060532467,37.4401911915,127.060532467,37.4401911915,,78271.0,1,1
106000303,1,0.0,우남푸르미아아파트,우남푸르미아아파트,127.099208,37.607243,127.09958766,37.6075688048,11260680,7401.0,1,1
106000304,1,0.0,우남푸르미아아파트,우남푸르미아아파트,127.099219758,37.606984993,127.099151349,37.6070244512,11260680,7402.0,1,1
106000305,1,0.0,신내초등학교,신내초등학교,127.097703,37.605195,127.097907549,37.6056683696,11260680,7403.0,1,1
106000306,1,0.0,신내초등학교,신내초등학교,127.097937,37.605377,127.097794084,37.6051106485,11260680,7404.0,1,1
106000307,1,0.0,경남아파트,경남아파트,127.096948,37.602835,127.096691961,37.6023734233,11260680,7405.0,1,1
106000308,1,0.0,대명프라자,대명프라자,127.097006386,37.6024633795,127.096844773,37.6025290177,11260680,7406.0,1,1
106000309,1,0.0,건영아파트,건영아파트,127.095954742,37.6023453076,127.095997819,37.6023566838,,7407.0,1,0
106000310,1,0.0,상봉1동주민센터,상봉1동주민센터,127.087649031,37.6004378473,127.087570462,37.6004295116,11260580,7408.0,1,1
106000311,1,0.0,상봉1동주민센터,상봉1동주민센터,127.087367296,37.6006651301,127.087370183,37.6006654453,11260580,7409.0,1,1
106000312,1,0.0,신내쌍용아파트,신내쌍용아파트,127.087469114,37.601538208,127.087408165,37.6015328069,11260580,7410.0,1,1
106000313,1,0.0,신내쌍용아파트,신내쌍용아파트,127.087109139,37.6022634222,127.087223455,37.6017856438,,7411.0,1,1
106000318,1,0.0,망우역,망우역,127.092981013,37.5986297908,127.0928673,37.5986324802,11260580,7417.0,1,1
106000319,1,0.0,중랑공영차고지.신내역,중랑공영차고지.신내역,127.102799682,37.6135447482,127.102096339,37.6137088159,,7418.0,1,1
106000321,1,0.0,양원역,양원역,127.107417,37.606348,127.107537084,37.6062109225,11260640,7421.0,1,1
106000322,1,0.0,성은교회앞,성은교회앞,127.071965,37.597175,127.071955663,37.5973337202,11260610,7422.0,1,1
106000324,1,0.0,해모로아파트앞,해모로아파트앞,127.111338,37.601927,127.111348,37.601844,11260640,7424.0,1,1
106000325,1,4.0,먹골역5번출구,,127.07785468,37.6089365533,127.077957057,37.6089467747,,7425.0,1,0
106000326,1,4.0,먹골역4번출구,,127.078182468,37.6093643524,127.078063802,37.6093522293,,7426.0,1,0
219000182,1,0.0,탄현2단지.삼익아파트,삼익아파트,126.767759207,37.6935220198,126.767759207,37.6935220198,41287510,36032.0,1,1
219000142,1,0.0,일산동중학교,일산동중학교,126.767564818,37.6951012538,126.767564818,37.6951012538,41287510,36033.0,1,1
219000402,1,0.0,한뫼초교.일산중고교,일산종고,126.766667661,37.6871592613,126.766667661,37.6871592613,41287510,36034.0,1,1
219000410,1,0.0,한뫼초교.일산중고교,일산종고,126.766773805,37.6870252343,126.766773805,37.6870252343,41287510,36035.0,1,1
219000314,1,0.0,일신삼익아파트,탄현2지구삼익아파트,126.763319718,37.6893162369,126.763319718,37.6893162369,41287510,36045.0,1,1
219000297,1,0.0,탄현2지구.풍림아파트,탄현마을풍림아파트,126.768413658,37.691993351,126.768413658,37.691993351,41287510,36046.0,1,1
219000139,1,0.0,탄현마을6.7단지,현대.한신아파트,126.769714346,37.6966994664,126.769714346,37.6966994664,41287510,36047.0,1,1
219000187,1,0.0,홀트학교,홀트학교앞,126.772157979,37.6949782309,126.772157979,37.6949782309,41287510,36048.0,1,1
219000313,1,0.0,동문태영아파트,동문.태영아파트,126.765108732,37.6861364644,126.765108732,37.6861364644,41287510,36049.0,1,1
219000185,1,0.0,황룡초교,황룡초등학교,126.768424196,37.6977927023,126.768424196,37.6977927023,41287510,36050.0,1,1
219000140,1,0.0,황룡초교,황룡초등학교,126.768577546,37.6975981362,126.768577546,37.6975981362,41287510,36051.0,1,1
219000315,1,0.0,탄현효성주은아파트,탄현효성아파트,126.768315726,37.6906776039,126.768315726,37.6906776039,41287510,36055.0,1,1
115000258,1,4.0,우장산파크빌,,126.845337,37.546653,126.845116111,37.5466026951,,16361.0,1,1
115000259,1,0.0,강서힐스테이트아파트,강서힐스테이트아파트,126.836963084,37.547853051,126.836962798,37.5479391113,11500580,16364.0,1,1
115000261,1,0.0,등촌주공6단지앞,등촌주공6단지앞,126.848447,37.560355,126.848875007,37.560204757,,16366.0,1,1
115000262,1,0.0,강서구민올림픽체육센터,강서구민올림픽체육센터,126.850322,37.559795,126.850328374,37.5599047633,,16367.0,1,1
109000088,1,0.0,방학동신우빌라,방학동신우빌라,127.03514,37.664078,127.03507391,37.6640883582,,10173.0,1,1
116000120,1,0.0,현대아파트.개봉중앙시장,현대아파트.개봉중앙시장,126.855865,37.490533,126.855893917,37.490949973,11530750,17210.0,1,1
116000121,1,0.0,덕의초등학교,덕의초등학교,126.859440333,37.5063377311,126.859420336,37.5063696495,11530730,17211.0,1,1
116000122,1,0.0,덕의초등학교,덕의초등학교,126.858358201,37.5061580205,126.858415818,37.5060678768,11530730,17212.0,1,1
116000123,1,0.0,고척근린공원,고척근린공원,126.855297935,37.5047224619,126.855278929,37.5047507756,11530730,17213.0,1,1
116000124,1,0.0,고척근린공원.고척도서관,고척근린공원.고척도서관,126.854469381,37.5046337292,126.854690971,37.5045956055,,17214.0,1,1
116000125,1,0.0,세곡초등학교,세곡초등학교,126.849842301,37.5026683511,126.849817055,37.5027138233,11530730,17215.0,1,1
116000126,1,0.0,세곡초등학교,덕의초등학교,126.850607001,37.5031820473,126.850659116,37.503083883,11530730,17216.0,1,1
116000127,1,0.0,개봉푸르지오아파트,개봉푸르지오아파트,126.847831234,37.5021368312,126.847838919,37.5021211799,11530740,17217.0,1,1
116000128,1,0.0,개봉푸르지오아파트,개봉푸르지오아파트,126.848053209,37.5019938418,126.848004393,37.502082883,11530740,17218.0,1,1
116000129,1,0.0,고척근린시장,고척근린시장,126.850809033,37.5011232856,126.850843432,37.5011346806,,17219.0,1,1
116000130,1,0.0,용두연립,용두연립,126.851794962,37.4990015306,126.851845477,37.49901655,11530765,17220.0,1,1
116000133,1,0.0,고척파크푸르지오아파트,고척파크푸르지오아파트,126.859315,37.507543,126.85958169,37.5072153691,11530730,17223.0,1,1
116000134,1,0.0,고척시장,고척시장,126.861938,37.503852,126.861945644,37.5036844926,11530720,17225.0,1,1
108000043,1,0.0,우이초등학교후문,우이초등학교후문,127.013828475,37.6384286647,127.013803127,37.6384270629,11305650,9131.0,1,1
108000044,1,0.0,인수동청수탕입구,인수동청수탕입구,127.012868,37.637168,127.013019379,37.637300368,11305650,9132.0,1,1
108000045,1,0.0,인수동청수탕입구,인수동청수탕입구,127.013072356,37.6365184578,127.013062292,37.6365172959,11305650,9133.0,1,1
108000046,1,0.0,우이초등학교,우이초등학교,127.017114054,37.6365089299,127.017262887,37.6365178569,11305650,9134.0,1,1
108000047,1,0.0,우이초등학교,우이초등학교,127.017357,37.63681,127.017364681,37.6365946466,,9135.0,1,1
109000039,1,0.0,도봉구민회관.도봉문화원,도봉구민회관,127.038142066,37.6548202673,127.038274765,37.6547714668,,10122.0,1,1
109000040,1,0.0,쌍문역.쌍문시장,,127.034097401,37.6480246628,127.034245428,37.6479695442,,10124.0,1,1
109000041,1,0.0,쌍문역.쌍리단길,,127.034272,37.647535,127.034091159,37.647404695,,10126.0,1,1
109000044,1,0.0,서울북부지방법원.검찰청.성우아파트,서울북부지방법원.검찰청.성우아파트,127.048374262,37.676134203,127.04829405,37.6761697681,11320522,10129.0,1,1
109000045,1,0.0,서울북부지방법원.검찰청.성우아파트,서울북부지방법원.검찰청.성우아파트,127.047788,37.675807,127.047987435,37.6759428428,11320522,10130.0,1,1
109000046,1,0.0,법조타운공영주차장,,127.047318,37.674737,127.046759787,37.6731960123,,10131.0,1,1
109000047,1,0.0,법조타운공영주차장,,127.046582,37.673315,127.046703946,37.6736710635,,10132.0,1,1
109000049,1,0.0,도봉구청,도봉구청,127.046057508,37.6689221295,127.04613597,37.6689170391,,10134.0,1,1
109000050,1,0.0,방학1동대상타운현대.삼성아파트,방학1동대상타운현대.삼성아파트,127.046438539,37.665833356,127.046373786,37.6656697049,,10135.0,1,0
109000051,1,0.0,방학1동대상타운현대.삼성아파트,방학1동대상타운현대.삼성아파트,127.046005353,37.6663876289,127.046104803,37.6662490718,,10136.0,1,0
109000052,1,0.0,창동쌍용.성원아파트,창동쌍용.성원아파트,127.04949525,37.6604251641,127.049428845,37.6603426856,,10137.0,1,1
106000136,1,0.0,농협앞,농협앞,127.091996884,37.5894466728,127.092029635,37.5893561893,11260510,7231.0,1,1
102000002,1,1.0,한강대교북단.LG유플러스,한강대교북단.LG유플러스,126.96318484,37.5243060629,126.963138429,37.5243338388,,3002.0,1,1
102000003,1,1.0,신용산역,신용산역,126.966207,37.527293,126.966144376,37.5272804289,,3003.0,1,1
102000004,1,1.0,신용산역,신용산역,126.966619236,37.527920489,126.966557079,37.5279739848,11170610,3004.0,1,1
102000005,1,1.0,용산우체국,,126.970235016,37.5314970129,126.970170615,37.5315345859,,3005.0,1,1
102000006,1,1.0,용산우체국,,126.970564062,37.5320503694,126.970450405,37.5321195468,,3006.0,1,1
102000007,1,1.0,삼각지역,삼각지역,126.973683,37.535181,126.973751097,37.5351375522,,3007.0,1,1
102000008,1,1.0,삼각지역,삼각지역,126.974160871,37.5359845015,126.97408003,37.5359959041,11170600,3008.0,1,1
102000009,1,1.0,숙대입구역,숙대입구역,126.972537798,37.543295633,126.972558482,37.5432991184,11170530,3009.0,1,1
102000010,1,1.0,숙대입구역,숙대입구역,126.972232077,37.5437560216,126.972218009,37.5437536535,11170530,3010.0,1,1
102000011,1,1.0,갈월동,,126.972237321,37.5509755993,126.972183358,37.5509825934,11170530,3011.0,1,1
102000012,1,1.0,갈월동,갈월동,126.971708191,37.5495337218,126.971689214,37.5495341989,11170530,3012.0,1,1
102000018,1,0.0,남영역,남영역,126.97192718,37.542006922,126.971924139,37.5420204904,11170530,3110.0,1,1
102000019,1,0.0,남영역,남영역,126.972069,37.541823,126.971641337,37.5418621142,,3111.0,1,1
102000029,1,0.0,한강대교북단,한강대교북단,126.96357,37.524968,126.964005685,37.5252500866,,3122.0,1,1
102000030,1,0.0,서계동,서계동,126.96934047,37.5524743044,126.969231592,37.552454129,11170530,3124.0,1,1
102000031,1,0.0,서계동,서계동,126.969221961,37.5516704971,126.9692934,37.5516811252,11170540,3125.0,1,1
102000032,1,0.0,청파동,청파동,126.970122,37.548992,126.970036869,37.5488049673,11170540,3126.0,1,1
110000206,1,0.0,월계주공2단지,월계주공2단지,127.053807633,37.6283500757,127.053866248,37.6283161379,,11306.0,1,1
110000207,1,0.0,월계주공1단지,월계주공1단지,127.054101,37.628286,127.053934509,37.6282447416,11350570,11307.0,1,1
110000208,1,0.0,인덕대학교,인덕대학교,127.055175,37.628658,127.055403998,37.6284456688,,11308.0,1,1
110000209,1,0.0,인덕대학교,인덕대학교,127.055407,37.628672,127.05544594,37.6285523121,11350570,11309.0,1,1
110000210,1,4.0,월계주공108동앞.롯데캐슬루나아파트,월계주공108동앞.롯데캐슬루나아파트,127.052592606,37.6261891646,127.0525764,37.6262050932,,11310.0,1,0
110000211,1,4.0,인덕대학교,,127.055274433,37.6279837976,127.055310377,37.6279484387,,11311.0,1,0
110000212,1,0.0,한진한화그랑빌아파트,한진한화그랑빌아파트,127.069232427,37.6158054934,127.069257316,37.6157410761,11350580,11312.0,1,1
110000213,1,0.0,한진한화그랑빌아파트,한진한화그랑빌아파트,127.069858874,37.6182551734,127.069913999,37.6182551734,11350580,11313.0,1,1
110000214,1,0.0,한천초등학교,한천초등학교,127.069878,37.619455,127.069891094,37.6194118397,11350580,11314.0,1,1
103000098,1,0.0,성원중성수동이마트앞,성원중성수동이마트앞,127.05342647,37.5390939396,127.053466329,37.5391914006,11200670,4197.0,1,1
103000099,1,0.0,성원중성수동이마트앞,성원중성수동이마트앞,127.052845,37.539511,127.053434885,37.5393083838,,4198.0,1,0
103000100,1,0.0,서울숲지구대앞,서울숲지구대앞,127.052342,37.537868,127.052095235,37.5378878717,,4199.0,1,1
103000101,1,0.0,서울숲지구대앞,서울숲지구대앞,127.052258887,37.5380509168,127.052283149,37.5378861897,,4200.0,1,1
103000102,1,0.0,뚝도시장구길,뚝도시장구길,127.05527,37.537192,127.055262204,37.5372197899,,4201.0,1,1
103000103,1,0.0,뚝도시장구길,뚝도시장구길,127.054926753,37.5375520694,127.054875241,37.5374499524,,4202.0,1,1
103000104,1,0.0,성수동진주타운,성수동대호빌라입구,127.057488,37.536623,127.057579466,37.5365610333,,4203.0,1,1
103000105,1,0.0,성수동진주타운,성수동대호빌라입구,127.057492308,37.536759089,127.057601311,37.5365905705,,4204.0,1,1
103000106,1,0.0,영동대교,영동대교,127.059982,37.536356,127.060353221,37.5363167057,,4205.0,1,1
103000107,1,0.0,영동대교,영동대교,127.060066,37.536435,127.060346068,37.5363497607,11200670,4206.0,1,1
103000108,1,0.0,화양사거리,화양사거리,127.066662934,37.5472776746,127.066771302,37.5472392852,,4207.0,1,0
103000109,1,0.0,성수사거리.성수초등학교,성수초등학교,127.064153,37.542825,127.064297931,37.5428770679,,4208.0,1,1
103000110,1,0.0,서울효사랑병원,서울효사랑병원,127.063275,37.541263,127.06349676,37.5414753319,11200690,4209.0,1,1
103000111,1,0.0,성수2가3동주민센터,성수2가3동주민센터,127.055392,37.549622,127.055551601,37.5495619958,11200690,4210.0,1,1
103000112,1,0.0,제인병원,제인병원,127.056837,37.549348,127.05690405,37.5492023116,,4211.0,1,1
103000113,1,0.0,성동세무서앞,성동세무서앞,127.062185,37.547995,127.062421257,37.548046712,11200690,4212.0,1,1
103000114,1,0.0,성동세무서,성동세무서,127.064337342,37.548239128,127.064342286,37.5481716467,11200720,4213.0,1,1
